,idx
534,1601
535,1602
536,1603
537,1604
538,1605
539,1624
540,1625
541,1628
542,1631
543,1632
544,1634
545,1636
546,1650
547,1659
548,1660
549,1662
550,1663
551,1664
552,1665
553,1675
554,1678
555,1680
556,1685
557,1688
558,1690
559,1691
560,1692
561,1694
562,1697
563,1698
564,1699
565,1702
566,1703
567,1705
568,1709
569,1710
570,1713
571,1717
572,1725
573,1726
574,1728
575,1729
576,1731
577,1732
578,1736
579,1740
580,1742
581,1744
582,1749
583,1754
584,1755
585,1763
586,1765
587,1766
588,1768
589,1769
590,1771
591,1772
592,1775
593,1778
594,1779
595,1781
596,1783
597,1784
598,1791
599,1792
600,1797
601,1804
602,1811
603,1817
604,1820
605,1822
606,1823
607,1824
608,1825
609,1827
610,1828
611,1829
612,1833
613,1834
614,1835
615,1836
616,1837
617,1838
618,1846
619,1847
620,1848
621,1855
622,1856
623,1857
624,1858
625,1870
626,1874
627,1875
628,1877
629,1878
630,1879
631,1885
632,1889
633,1892
634,1893
635,1895
636,1897
637,1900
638,1905
639,1908
640,1909
641,1913
642,1914
643,1916
644,1919
645,1920
646,1922
647,1924
648,1930
649,1932
650,1933
651,1939
652,1946
653,1947
654,1950
655,1954
656,1956
657,1963
658,1964
659,1965
660,1966
661,1968
662,1972
663,1987
664,1988
665,1995
666,2001
667,2008
668,2011
669,2012
670,2017
671,2023
672,2024
673,2025
674,2026
675,2027
676,2033
677,2038
678,2039
679,2041
680,2051
681,2056
682,2060
683,2062
684,2070
685,2071
686,2072
687,2073
688,2074
689,2075
690,2079
691,2080
692,2085
693,2090
694,2095
695,2096
696,2098
697,2102
698,2103
699,2104
700,2107
701,2108
702,2109
703,2117
704,2118
705,2121
706,2122
707,2123
708,2126
709,2129
710,2137
711,2139
712,2143
713,2144
714,2156
715,2160
716,2163
717,2165
718,2166
719,2168
720,2175
721,2177
722,2178
723,2180
724,2182
725,2186
726,2195
727,2198
728,2204
729,2211
730,2222
731,2223
732,2224
733,2225
734,2228
735,2229
736,2232
737,2233
738,2236
739,2238
740,2240
741,2241
742,2248
743,2249
744,2251
745,2252
746,2253
747,2254
748,2256
749,2258
750,2259
751,2260
752,2264
753,2265
754,2271
755,2272
756,2276
757,2279
758,2280
759,2282
760,2283
761,2285
762,2288
763,2290
764,2291
765,2292
766,2299
767,2300
768,2301
769,2306
770,2308
771,2309
772,2314
773,2315
774,2316
775,2317
776,2321
777,2324
778,2326
779,2329
780,2333
781,2334
782,2335
783,2336
784,2339
785,2348
786,2350
787,2352
788,2359
789,2365
790,2366
791,2370
792,2373
793,2375
794,2376
795,2378
796,2379
797,2382
798,2392
799,2405
800,2414
801,2416
802,2417
803,2418
804,2420
805,2425
806,2427
807,2436
808,2438
809,2444
810,2446
811,2452
812,2454
813,2461
814,2464
815,2469
816,2473
817,2481
818,2482
819,2484
820,2487
821,2492
822,2496
823,2498
824,2499
825,2500
826,2504
827,2505
828,2509
829,2510
830,2514
831,2516
832,2536
833,2539
834,2543
835,2549
836,2550
837,2553
838,2557
839,2558
840,2559
841,2564
842,2566
843,2570
844,2572
845,2583
846,2584
847,2585
848,2586
849,2590
850,2599
851,2604
852,2610
853,2614
854,2615
855,2618
856,2622
857,2626
858,2627
859,2628
860,2629
861,2639
862,2640
863,2641
864,2649
865,2650
866,2651
867,2652
868,2653
869,2657
870,2659
871,2660
872,2663
873,2667
874,2668
875,2669
876,2672
877,2677
878,2682
879,2686
880,2691
881,2693
882,2696
883,2697
884,2702
885,2706
886,2715
887,2716
888,2718
889,2722
890,2723
891,2724
892,2733
893,2740
894,2743
895,2753
896,2755
897,2759
898,2761
899,2776
900,2787
901,2788
902,2790
903,2791
904,2792
905,2793
906,2794
907,2795
908,2800
909,2801
910,2802
911,2803
912,2807
913,2811
914,2812
915,2818
916,2819
917,2828
918,2829
919,2831
920,2832
921,2833
922,2834
923,2838
924,2841
925,2844
926,2845
927,2846
928,2848
929,2853
930,2854
931,2855
932,2856
933,2857
934,2864
935,2868
936,2871
937,2877
938,2880
939,2882
940,2886
941,2889
942,2891
943,2893
944,2894
945,2895
946,2896
947,2899
948,2904
949,2908
950,2913
951,2919
952,2922
953,2923
954,2924
955,2926
956,2927
957,2931
958,2933
959,2938
960,2940
961,2942
962,2943
963,2946
964,2950
965,2956
966,2960
967,2964
968,2971
969,2972
970,2975
971,2977
972,2980
973,2994
974,3001
975,3009
976,3012
977,3014
978,3016
979,3019
980,3020
981,3024
982,3026
983,3027
984,3032
985,3035
986,3036
987,3037
988,3038
989,3039
990,3040
991,3041
992,3046
993,3052
994,3060
995,3069
996,3077
997,3081
998,3086
999,3089
1000,3090
1001,3091
1002,3096
1003,3098
1004,3099
1005,3100
1006,3105
1007,3107
1008,3109
1009,3114
1010,3115
1011,3117
1012,3123
1013,3124
1014,3128
1015,3135
1016,3136
1017,3137
1018,3141
1019,3147
1020,3148
1021,3151
1022,3156
1023,3157
1024,3158
1025,3159
1026,3165
1027,3168
1028,3176
1029,3177
1030,3180
1031,3182
1032,3183
1033,3187
1034,3191
1035,3192
1036,3193
1037,3199
1038,3204
1039,3208
1040,3213
1041,3215
1042,3223
1043,3231
1044,3233
1045,3236
1046,3238
1047,3242
1048,3248
1049,3255
1050,3257
1051,3258
1052,3262
1053,3266
1054,3269
1055,3271
1056,3272
1057,3273
1058,3274
1059,3278
1060,3279
1061,3282
1062,3290
1063,3292
1064,3298
1065,3299
1066,3300
1067,3301
1068,3303
1069,3313
1070,3314
1071,3315
1072,3316
1073,3317
1074,3318
1075,3319
1076,3320
1077,3329
1078,3337
1079,3339
1080,3340
1081,3341
1082,3342
1083,3346
1084,3350
1085,3355
1086,3358
1087,3359
1088,3360
1089,3361
1090,3365
1091,3366
1092,3367
1093,3381
1094,3382
1095,3396
1096,3400
1097,3402
1098,3413
1099,3415
1100,3419
1101,3422
1102,3424
1103,3431
1104,3432
1105,3435
1106,3436
1107,3437
1108,3446
1109,3447
1110,3448
1111,3449
1112,3450
1113,3451
1114,3456
1115,3457
1116,3458
1117,3463
1118,3477
1119,3479
1120,3484
1121,3486
1122,3488
1123,3491
1124,3492
1125,3497
1126,3499
1127,3500
1128,3502
1129,3505
1130,3508
1131,3509
1132,3512
1133,3518
1134,3520
1135,3530
1136,3531
1137,3535
1138,3541
1139,3542
1140,3543
1141,3545
1142,3557
1143,3558
1144,3561
1145,3564
1146,3565
1147,3570
1148,3571
1149,3580
1150,3581
1151,3586
1152,3592
1153,3593
1154,3595
1155,3603
1156,3604
1157,3605
1158,3607
1159,3608
1160,3619
1161,3622
1162,3629
1163,3637
1164,3641
1165,3643
1166,3645
1167,3651
1168,3653
1169,3654
1170,3655
1171,3657
1172,3658
1173,3662
1174,3666
1175,3668
1176,3684
1177,3688
1178,3701
1179,3707
1180,3709
1181,3712
1182,3713
1183,3717
1184,3718
1185,3719
1186,3721
1187,3724
1188,3729
1189,3733
1190,3734
1191,3736
1192,3737
1193,3738
1194,3741
1195,3744
1196,3746
1197,3748
1198,3758
1199,3768
1200,3769
1201,3771
1202,3773
1203,3780
1204,3807
1205,3820
1206,3829
1207,3831
1208,3833
1209,3834
1210,3835
1211,3836
1212,3841
1213,3845
1214,3847
1215,3852
1216,3853
1217,3866
1218,3868
1219,3872
1220,3874
1221,3880
1222,3889
1223,3892
1224,3899
1225,3902
1226,3908
1227,3912
1228,3914
1229,3920
1230,3929
1231,3931
1232,3932
1233,3935
1234,3936
1235,3942
1236,3947
1237,3950
1238,3957
1239,3961
1240,3962
1241,3966
1242,3970
1243,3976
1244,3983
1245,3997
1246,4003
1247,4008
1248,4019
1249,4020
1250,4022
1251,4027
1252,4040
1253,4041
1254,4045
1255,4047
1256,4053
1257,4060
1258,4072
1259,4073
1260,4074
1261,4075
1262,4079
1263,4080
1264,4083
1265,4098
1266,4102
1267,4105
1268,4109
1269,4111
1270,4112
1271,4115
1272,4121
1273,4146
1274,4148
1275,4150
1276,4154
1277,4155
1278,4158
1279,4159
1280,4169
1281,4170
1282,4194
1283,4197
1284,4199
1285,4201
1286,4211
1287,4212
1288,4227
1289,4232
1290,4233
1291,4234
1292,4235
1293,4242
1294,4244
1295,4246
1296,4248
1297,4253
1298,4260
1299,4262
1300,4288
1301,4290
1302,4294
1303,4311
1304,4313
1305,4331
1306,4340
1307,4347
1308,4360
1309,4366
1310,4367
1311,4370
1312,4374
1313,4375
1314,4376
1315,4377
1316,4378
1317,4379
1318,4380
1319,4381
1320,4416
1321,4417
1322,4420
1323,4421
1324,4422
1325,4423
1326,4424
1327,4425
1328,4426
1329,4427
1330,4428
1331,4429
1332,4430
1333,4431
1334,4442
1335,4443
1336,4444
1337,4445
1338,4464
1339,4465
1340,4466
1341,4467
1342,4479
1343,4480
1344,4491
1345,4510
1346,4514
1347,4517
1348,4518
1349,4523
1350,4524
1351,4525
1352,4526
1353,4527
1354,4531
1355,4532
1356,4533
1357,4534
1358,4536
1359,4537
1360,4538
1361,4539
1362,4541
1363,4543
1364,4545
1365,4552
1366,4554
1367,4555
1368,4557
1369,4559
1370,4571
1371,4575
1372,4576
1373,4579
1374,4593
1375,4594
1376,4595
1377,4598
1378,4601
1379,4602
1380,4603
1381,4616
1382,4617
1383,4618
1384,4619
1385,4625
1386,4638
1387,4639
1388,4642
1389,4644
1390,4645
1391,4651
1392,4652
1393,4653
1394,4654
1395,4655
1396,4656
1397,4657
1398,4658
1399,4661
1400,4669
1401,4673
1402,4675
1403,4677
1404,4680
1405,4682
1406,4684
1407,4686
1408,4687
1409,4688
1410,4689
1411,4690
1412,4692
1413,4694
1414,4700
1415,4703
1416,4704
1417,4705
1418,4708
1419,4710
1420,4711
1421,4714
1422,4715
1423,4716
1424,4717
1425,4718
1426,4719
1427,4720
1428,4721
1429,4722
1430,4723
1431,4724
1432,4725
1433,4726
1434,4727
1435,4728
1436,4729
1437,4732
1438,4743
1439,4747
1440,4751
1441,4759
1442,4771
1443,4775
1444,4776
1445,4787
1446,4788
1447,4799
1448,4800
1449,4801
1450,4803
1451,4804
1452,4805
1453,4806
1454,4807
1455,4809
1456,4810
1457,4811
1458,4812
1459,4814
1460,4815
1461,4819
1462,4820
1463,4821
1464,4826
1465,4828
1466,4838
1467,4839
1468,4840
1469,4841
1470,4842
1471,4843
1472,4844
1473,4845
1474,4851
1475,4853
1476,4862
1477,4864
1478,4865
1479,4867
1480,4871
1481,4873
1482,4876
1483,4880
1484,4887
1485,4891
1486,4892
1487,4894
1488,4905
1489,4907
1490,4908
1491,4910
1492,4913
1493,4917
1494,4921
1495,4922
1496,4923
1497,4926
1498,4927
1499,4928
1500,4929
1501,4934
1502,4935
1503,4942
1504,4944
1505,4945
1506,4946
1507,4957
1508,4962
1509,4965
1510,4968
1511,4972
1512,4979
1513,5002
1514,5004
1515,5005
1516,5006
1517,5013
1518,5014
1519,5018
1520,5019
1521,5021
1522,5023
1523,5024
1524,5028
1525,5029
1526,5030
1527,5034
1528,5035
1529,5038
1530,5039
1531,5043
1532,5045
1533,5046
1534,5048
1535,5051
1536,5054
1537,5055
1538,5056
1539,5063
1540,5065
1541,5066
1542,5068
1543,5069
1544,5070
1545,5075
1546,5076
1547,5077
1548,5078
1549,5079
1550,5088
1551,5089
1552,5090
1553,5093
1554,5094
1555,5097
1556,5106
1557,5121
1558,5122
1559,5123
1560,5125
1561,5126
1562,5133
1563,5135
1564,5139
1565,5140
1566,5144
1567,5149
1568,5151
1569,5152
1570,5153
1571,5154
1572,5160
1573,5162
1574,5163
1575,5165
1576,5166
1577,5167
1578,5168
1579,5170
1580,5176
1581,5180
1582,5183
1583,5184
1584,5185
1585,5194
1586,5196
1587,5198
1588,5204
1589,5207
1590,5210
1591,5213
1592,5214
1593,5218
1594,5220
1595,5221
1596,5225
1597,5226
1598,5227
1599,5232
1600,5236
1601,5238
1602,5239
1603,5241
1604,5246
1605,5249
1606,5250
1607,5251
1608,5252
1609,5254
1610,5256
1611,5257
1612,5270
1613,5277
1614,5279
1615,5280
1616,5281
1617,5282
1618,5283
1619,5288
1620,5289
1621,5290
1622,5291
1623,5292
1624,5293
1625,5294
1626,5297
1627,5298
1628,5299
1629,5300
1630,5301
1631,5302
1632,5303
1633,5304
1634,5305
1635,5306
1636,5307
1637,5308
1638,5309
1639,5310
1640,5311
1641,5312
1642,5313
1643,5314
1644,5315
1645,5316
1646,5317
1647,5318
1648,5323
1649,5327
1650,5328
1651,5329
1652,5335
1653,5338
1654,5342
1655,5348
1656,5352
1657,5354
1658,5360
1659,5361
1660,5366
1661,5367
1662,5369
1663,5370
1664,5374
1665,5375
1666,5387
1667,5391
1668,5392
1669,5399
1670,5404
1671,5406
1672,5411
1673,5413
1674,5414
1675,5415
1676,5416
1677,5417
1678,5422
1679,5424
1680,5426
1681,5428
1682,5429
1683,5432
1684,5436
1685,5437
1686,5438
1687,5439
1688,5440
1689,5441
1690,5446
1691,5447
1692,5448
1693,5451
1694,5453
1695,5458
1696,5463
1697,5466
1698,5468
1699,5472
1700,5473
1701,5474
1702,5477
1703,5481
1704,5482
1705,5490
1706,5494
1707,5505
1708,5514
1709,5517
1710,5518
1711,5519
1712,5521
1713,5522
1714,5524
1715,5525
1716,5537
1717,5538
1718,5542
1719,5544
1720,5545
1721,5546
1722,5548
1723,5549
1724,5550
1725,5556
1726,5558
1727,5560
1728,5563
1729,5565
1730,5566
1731,5567
1732,5568
1733,5570
1734,5572
1735,5574
1736,5576
1737,5577
1738,5578
1739,5582
1740,5583
1741,5589
1742,5590
1743,5591
1744,5592
1745,5593
1746,5597
1747,5599
1748,5607
1749,5614
1750,5616
1751,5620
1752,5621
1753,5639
1754,5640
1755,5645
1756,5650
1757,5652
1758,5656
1759,5658
1760,5668
1761,5669
1762,5670
1763,5671
1764,5672
1765,5675
1766,5678
1767,5683
1768,5686
1769,5691
1770,5692
1771,5698
1772,5701
1773,5702
1774,5704
1775,5708
1776,5710
1777,5713
1778,5719
1779,5721
1780,5723
1781,5736
1782,5738
1783,5741
1784,5742
1785,5746
1786,5747
1787,5749
1788,5750
1789,5752
1790,5754
1791,5755
1792,5757
1793,5758
1794,5761
1795,5764
1796,5768
1797,5771
1798,5772
1799,5773
1800,5776
1801,5777
1802,5780
1803,5781
1804,5784
1805,5789
1806,5792
1807,5793
1808,5794
1809,5796
1810,5797
1811,5798
1812,5805
1813,5807
1814,5809
1815,5814
1816,5815
1817,5816
1818,5818
1819,5819
1820,5820
1821,5823
1822,5824
1823,5825
1824,5827
1825,5828
1826,5830
1827,5831
1828,5832
1829,5838
1830,5839
1831,5841
1832,5847
1833,5848
1834,5849
1835,5850
1836,5853
1837,5857
1838,5858
1839,5859
1840,5861
1841,5866
1842,5872
1843,5879
1844,5880
1845,5882
1846,5884
1847,5888
1848,5891
1849,5897
1850,5899
1851,5900
1852,5906
1853,5908
1854,5909
1855,5912
1856,5915
1857,5916
1858,5917
1859,5918
1860,5919
1861,5924
1862,5927
1863,5928
1864,5932
1865,5933
1866,5934
1867,5935
1868,5942
1869,5945
1870,5946
1871,5947
1872,5948
1873,5949
1874,5950
1875,5956
1876,5959
1877,5964
1878,5973
1879,5977
1880,5982
1881,5986
1882,5994
1883,5995
1884,5997
1885,5998
1886,5999
1887,6000
1888,6002
1889,6003
1890,6004
1891,6005
1892,6006
1893,6007
1894,6009
1895,6018
1896,6021
1897,6023
1898,6024
1899,6025
1900,6030
1901,6032
1902,6033
1903,6040
1904,6044
1905,6045
1906,6046
1907,6048
1908,6053
1909,6054
1910,6057
1911,6060
1912,6061
1913,6062
1914,6066
1915,6067
1916,6068
1917,6069
1918,6070
1919,6071
1920,6072
1921,6079
1922,6080
1923,6084
1924,6088
1925,6089
1926,6091
1927,6092
1928,6098
1929,6099
1930,6101
1931,6102
1932,6103
1933,6104
1934,6105
1935,6106
1936,6107
1937,6108
1938,6109
1939,6110
1940,6112
1941,6113
1942,6115
1943,6116
1944,6122
1945,6123
1946,6126
1947,6130
1948,6142
1949,6143
1950,6144
1951,6146
1952,6147
1953,6160
1954,6162
1955,6173
1956,6174
1957,6175
1958,6176
1959,6177
1960,6178
1961,6181
1962,6193
1963,6195
1964,6197
1965,6198
1966,6200
1967,6203
1968,6204
1969,6205
1970,6206
1971,6213
1972,6216
1973,6217
1974,6218
1975,6219
1976,6223
1977,6224
1978,6239
1979,6244
1980,6245
1981,6248
1982,6249
1983,6250
1984,6251
1985,6253
1986,6259
1987,6260
1988,6268
1989,6274
1990,6275
1991,6276
1992,6281
1993,6282
1994,6283
1995,6284
1996,6285
1997,6286
1998,6293
1999,6294
2000,6296
2001,6297
2002,6298
2003,6299
2004,6307
2005,6311
2006,6316
2007,6321
2008,6322
2009,6324
2010,6325
2011,6333
2012,6336
2013,6338
2014,6340
2015,6344
2016,6345
2017,6347
2018,6348
2019,6349
2020,6356
2021,6361
2022,6362
2023,6364
2024,6365
2025,6370
2026,6372
2027,6373
2028,6376
2029,6377
2030,6378
2031,6380
2032,6392
2033,6393
2034,6394
2035,6396
2036,6397
2037,6398
2038,6399
2039,6400
2040,6401
2041,6402
2042,6403
2043,6422
2044,6425
2045,6428
2046,6429
2047,6436
2048,6452
2049,6454
2050,6459
2051,6461
2052,6462
2053,6463
2054,6464
2055,6465
2056,6466
2057,6467
2058,6469
2059,6470
2060,6472
2061,6473
2062,6474
2063,6477
2064,6481
2065,6491
2066,6492
2067,6493
2068,6494
2069,6495
2070,6496
2071,6497
2072,6498
2073,6500
2074,6504
2075,6505
2076,6506
2077,6507
2078,6515
2079,6522
2080,6525
2081,6526
2082,6528
2083,6532
2084,6533
2085,6534
2086,6535
2087,6537
2088,6538
2089,6540
2090,6541
2091,6543
2092,6545
2093,6550
2094,6551
2095,6554
2096,6555
2097,6556
2098,6557
2099,6558
2100,6559
2101,6560
2102,6561
2103,6567
2104,6572
2105,6573
2106,6574
2107,6575
2108,6576
2109,6577
2110,6580
2111,6581
2112,6582
2113,6585
2114,6591
2115,6593
2116,6594
2117,6595
2118,6597
2119,6599
2120,6600
2121,6601
2122,6602
2123,6608
2124,6611
2125,6615
2126,6617
2127,6618
2128,6619
2129,6620
2130,6621
2131,6622
2132,6626
2133,6627
2134,6628
2135,6629
2136,6631
2137,6632
2138,6633
2139,6634
2140,6635
2141,6638
2142,6640
2143,6647
2144,6648
2145,6649
2146,6655
2147,6656
2148,6658
2149,6661
2150,6676
2151,6678
2152,6679
2153,6680
2154,6681
2155,6683
2156,6684
2157,6687
2158,6688
2159,6689
2160,6694
2161,6695
2162,6702
2163,6704
2164,6706
2165,6709
2166,6710
2167,6712
2168,6713
2169,6714
2170,6719
2171,6721
2172,6736
2173,6737
2174,6739
2175,6740
2176,6741
2177,6743
2178,6744
2179,6745
2180,6747
2181,6755
2182,6760
2183,6761
2184,6763
2185,6766
2186,6769
2187,6770
2188,6773
2189,6775
2190,6776
2191,6779
2192,6781
2193,6787
2194,6800
2195,6801
2196,6802
2197,6803
2198,6804
2199,6805
2200,6806
2201,6807
2202,6808
2203,6810
2204,6811
2205,6813
2206,6818
2207,6819
2208,6820
2209,6821
2210,6824
2211,6825
2212,6829
2213,6832
2214,6833
2215,6834
2216,6839
2217,6842
2218,6843
2219,6844
2220,6845
2221,6847
2222,6851
2223,6852
2224,6854
2225,6856
2226,6858
2227,6859
2228,6861
2229,6862
2230,6863
2231,6865
2232,6866
2233,6867
2234,6870
2235,6873
2236,6874
2237,6875
2238,6876
2239,6877
2240,6878
2241,6884
2242,6885
2243,6887
2244,6888
2245,6894
2246,6901
2247,6904
2248,6905
2249,6906
2250,6907
2251,6915
2252,6918
2253,6921
2254,6924
2255,6928
2256,6930
2257,6936
2258,6938
2259,6947
2260,6948
2261,6952
2262,6960
2263,6963
2264,6964
2265,6965
2266,6966
2267,6970
2268,6971
2269,6978
2270,6979
2271,6982
2272,6984
2273,6985
2274,6987
2275,6993
2276,6994
2277,6997
2278,6998
2279,6999
2280,7000
2281,7001
2282,7004
2283,7009
2284,7017
2285,7019
2286,7020
2287,7023
2288,7029
2289,7031
2290,7034
2291,7035
2292,7038
2293,7041
2294,7042
2295,7043
2296,7050
2297,7053
2298,7054
2299,7055
2300,7056
2301,7057
2302,7059
2303,7061
2304,7062
2305,7063
2306,7064
2307,7065
2308,7066
2309,7071
2310,7072
2311,7073
2312,7075
2313,7076
2314,7077
2315,7078
2316,7079
2317,7080
2318,7081
2319,7082
2320,7083
2321,7084
2322,7085
2323,7092
2324,7093
2325,7094
2326,7095
2327,7096
2328,7097
2329,7098
2330,7099
2331,7100
2332,7102
2333,7103
2334,7104
2335,7105
2336,7108
2337,7109
2338,7110
2339,7111
2340,7112
2341,7113
2342,7114
2343,7121
2344,7135
2345,7137
2346,7154
2347,7179
2348,7187
2349,7190
2350,7201
2351,7205
2352,7206
2353,7207
2354,7209
2355,7210
2356,7211
2357,7213
2358,7214
2359,7215
2360,7216
2361,7217
2362,7219
2363,7227
2364,7237
2365,7240
2366,7241
2367,7243
2368,7247
2369,7248
2370,7251
2371,7261
2372,7264
2373,7273
2374,7275
2375,7276
2376,7277
2377,7278
2378,7280
2379,7283
2380,7286
2381,7287
2382,7290
2383,7291
2384,7292
2385,7293
2386,7294
2387,7295
2388,7296
2389,7297
2390,7298
2391,7299
2392,7300
2393,7304
2394,7307
2395,7308
2396,7310
2397,7311
2398,7314
2399,7315
2400,7319
2401,7320
2402,7321
2403,7322
2404,7323
2405,7326
2406,7327
2407,7330
2408,7337
2409,7338
2410,7339
2411,7340
2412,7347
2413,7350
2414,7351
2415,7352
2416,7353
2417,7355
2418,7356
2419,7357
2420,7359
2421,7360
2422,7366
2423,7367
2424,7368
2425,7372
2426,7375
2427,7376
2428,7378
2429,7380
2430,7381
2431,7387
2432,7389
2433,7416
2434,7417
2435,7418
2436,7423
2437,7425
2438,7428
2439,7433
2440,7434
2441,7435
2442,7436
2443,7437
2444,7438
2445,7439
2446,7443
2447,7448
2448,7449
2449,7450
2450,7451
2451,7453
2452,7461
2453,7462
2454,7463
2455,7467
2456,7468
2457,7469
2458,7471
2459,7479
2460,7481
2461,7482
2462,7484
2463,7485
2464,7495
2465,7496
2466,7534
2467,7535
2468,7538
2469,7539
2470,7540
2471,7541
2472,7542
2473,7543
2474,7544
2475,7545
2476,7546
2477,7547
2478,7548
2479,7549
2480,7550
2481,7551
2482,7552
2483,7553
2484,7566
2485,7578
2486,7579
2487,7587
2488,7589
2489,7595
2490,7596
2491,7597
2492,7600
2493,7602
2494,7603
2495,7606
2496,7609
2497,7611
2498,7616
2499,7620
2500,7621
2501,7629
2502,7639
2503,7640
2504,7641
2505,7642
2506,7643
2507,7644
2508,7645
2509,7646
2510,7647
2511,7648
2512,7650
2513,7651
2514,7652
2515,7653
2516,7656
2517,7657
2518,7658
2519,7659
2520,7660
2521,7661
2522,7662
2523,7664
2524,7665
2525,7675
2526,7682
2527,7683
2528,7687
2529,7688
2530,7691
2531,7695
2532,7698
2533,7699
2534,7700
2535,7703
2536,7715
2537,7716
2538,7717
2539,7731
2540,7736
2541,7739
2542,7742
2543,7743
2544,7744
2545,7750
2546,7753
2547,7754
2548,7756
2549,7758
2550,7759
2551,7760
2552,7761
2553,7762
2554,7763
2555,7774
2556,7775
